type	location
VFG	0.12903225806451613
VFG	0.06451612903225806
VFG	0.8939393939393939
VFG	0.12307692307692308
VFG	0.06557377049180328
VFG	0.12698412698412698
VFG	0.12307692307692308
VFG	0.9523809523809523
VFG	0.12307692307692308
VFG	0.11940298507462686
VFG	0.8923076923076924
VFG	0.12121212121212122
VFG	0.12121212121212122
VFG	0.12121212121212122
VFG	0.8857142857142857
VFG	0.8939393939393939
VFG	0.8939393939393939
VFG	0.9508196721311475
VFG	0.12698412698412698
VFG	0.0625
VFG	0.12307692307692308
VFG	0.8923076923076924
VFG	0.13432835820895522
VFG	0.12121212121212122
VFG	0.12307692307692308
VFG	0.02531645569620253
VFG	0.9166666666666666
VFG	0.12121212121212122
VFG	0.9620253164556962
VFG	0.06557377049180328
VFG	0.9230769230769231
VFG	0.12307692307692308
VFG	0.8955223880597015
VFG	0.8939393939393939
VFG	0.13636363636363635
VFG	0.06666666666666667
VFG	0.9
VFG	0.8923076923076924
VFG	0.12903225806451613
VFG	0.12121212121212122
VFG	0.06557377049180328
VFG	0.12121212121212122
VFG	0.9491525423728814
VFG	0.8870967741935484
VFG	0.12307692307692308
VFG	0.11940298507462686
VFG	0.8955223880597015
VFG	0.9552238805970149
VFG	0.8923076923076924
VFG	0.06557377049180328
VFG	0.11594202898550725
VFG	0.9523809523809523
VFG	0.9473684210526315
VFG	0.8923076923076924
VFG	0.8939393939393939
VFG	0.9402985074626866
VFG	0.95
VFG	0.9705882352941176
VFG	0.8970588235294118
VFG	0.8923076923076924
VFG	0.9516129032258065
VFG	0.06557377049180328
VFG	0.890625
VFG	0.9508196721311475
VFG	0.953125
VFG	0.12121212121212122
VFG	0.06060606060606061
VFG	0.12307692307692308
VFG	0.08064516129032258
VFG	0.12121212121212122
VFG	0.8923076923076924
VFG	0.12121212121212122
VFG	0.12307692307692308
VFG	0.11940298507462686
VFG	0.12121212121212122
VFG	0.8923076923076924
VFG	0.9552238805970149
VFG	0.1111111111111111
VFG	0.12121212121212122
VFG	0.12307692307692308
VFG	0.9552238805970149
VFG	0.18181818181818182
VFG	0.9516129032258065
VFG	0.13636363636363635
VFG	0.9491525423728814
VFG	0.8939393939393939
VFG	0.8939393939393939
VFG	0.12121212121212122
VFG	0.06557377049180328
VFG	0.9523809523809523
VFG	0.11940298507462686
VFG	0.12307692307692308
VFG	0.12307692307692308
VFG	0.041666666666666664
VFG	0.12307692307692308
VFG	0.9230769230769231
VFG	0.12121212121212122
VFG	0.03361344537815126
VFG	0.12121212121212122
VFG	0.12121212121212122
VFG	0.12307692307692308
VFG	0.8939393939393939
VFG	0.8970588235294118
VFG	0.8888888888888888
VFG	0.12307692307692308
VFG	0.8787878787878788
VFG	0.9682539682539683
VFG	0.12121212121212122
VFG	0.12121212121212122
VFG	0.11428571428571428
VFG	0.12903225806451613
VFG	0.12121212121212122
VFG	0.12121212121212122
VFG	0.06060606060606061
VFG	0.8923076923076924
VFG	0.8939393939393939
VFG	0.8305084745762712
VFG	0.015151515151515152
VFG	0.12121212121212122
VFG	0.9416666666666667
VFG	0.11594202898550725
VFG	0.855072463768116
VFG	0.12121212121212122
VFG	0.06557377049180328
VFG	0.12307692307692308
VFG	0.12121212121212122
VFG	0.953125
VFG	0.8923076923076924
VFG	0.12121212121212122
VFG	0.12121212121212122
VFG	0.12121212121212122
VFG	0.12307692307692308
VFG	0.8923076923076924
VFG	0.125
VFG	0.9565217391304348
VFG	0.15384615384615385
VFG	0.9230769230769231
VFG	0.15384615384615385
VFG	0.9230769230769231
VFG	0.13333333333333333
VFG	0.9230769230769231
VFG	0.9333333333333333
VFG	0.9230769230769231
VFG	0.9230769230769231
VFG	0.9230769230769231
VFG	0.9285714285714286
VFG	0.9230769230769231
VFG	0.15384615384615385
VFG	0.15384615384615385
VFG	0.15384615384615385
VFG	0.9230769230769231
VFG	0.13636363636363635
VFG	0.13432835820895522
VFG	0.13432835820895522
VFG	0.08196721311475409
VFG	0.9130434782608695
VFG	0.9166666666666666
VFG	0.92
VFG	0.9166666666666666
VFG	0.05084745762711865
VFG	0.05660377358490566
VFG	0.05660377358490566
VFG	0.9682539682539683
VFG	0.05
VFG	0.9682539682539683
VFG	0.05660377358490566
VFG	0.05172413793103448
VFG	0.96875
VFG	0.9622641509433962
VFG	0.05
VFG	0.05
VFG	0.05660377358490566
VFG	0.05
VFG	0.9682539682539683
VFG	0.9682539682539683
VFG	0.9622641509433962
VFG	0.9622641509433962
VFG	0.9655172413793104
VFG	0.05660377358490566
VFG	0.05172413793103448
VFG	0.96875
VFG	0.05660377358490566
VFG	0.05660377358490566
VFG	0.05660377358490566
VFG	0.05172413793103448
VFG	0.9473684210526315
VFG	0.047619047619047616
VFG	0.9655172413793104
VFG	0.05660377358490566
VFG	0.96875
VFG	0.05172413793103448
